match_id,poss_id,team,home_team,action,success,goal,home_score,away_score,goal_diff,Period,Minute,Second,seconds,delta_T,start_x,start_y,deltaX,deltaY,distance,dist2goal,angle2goal,action_pred,delta_T_pred,start_x_pred,start_y_pred,action_0_prob,action_1_prob,action_2_prob,action_3_prob,action_4_prob,action_5_prob,action_6_prob,action_7_prob,action_8_prob,delta_T_pred_unscaled,start_x_pred_unscaled,start_y_pred_unscaled
2565858,55,676,0,dribble,0,0,0,0,0,1,13.0,9.1626,789.1626,2.4311,17.68,18.9,13,-49,36.0076,80.6895,2.8685,0.0,0.45109087,0.83595216,0.5204162,2.7950425,-0.40634423,-0.75921273,1.1929262,-1.1269765,-0.38574892,-0.7663063,0.84199524,-2.1751585,0.003354879776343437,56.8447470664978,54.643701016902924
2565858,55,676,0,short_pass,1,0,0,0,0,1,13.0,13.3296,793.3296,4.167,26.52,22.05,13,3,13.8016,67.017,2.8429,0.0,0.45107442,0.8359007,0.5202986,2.7948787,-0.40623462,-0.75917476,1.1927844,-1.1269255,-0.38568607,-0.76622856,0.8421112,-2.1749578,0.003353886336897002,56.841249227523804,54.63135302066803
2565858,55,676,0,short_pass,1,0,0,0,0,1,13.0,15.6081,795.6081,2.2785,37.4,5.25,16,-16,20.0154,56.2932,2.5669,0.0,0.4511797,0.8359817,0.52049035,2.7949653,-0.40629703,-0.759202,1.1928279,-1.1268749,-0.38567516,-0.7662781,0.8419975,-2.1750624,0.003360249795468569,56.84675741195679,54.651486575603485
2565858,55,676,0,short_pass,1,0,0,0,0,1,13.0,18.4896,798.4896,2.8815,45.56,14.7,12,9,14.0077,42.4251,2.5265,0.0,0.451217,0.8359699,0.5205052,2.7949488,-0.40629125,-0.7592111,1.1928301,-1.1268648,-0.38567847,-0.7662773,0.842002,-2.175046,0.0033625059249964,56.84595489501953,54.65304493904114
2565858,55,676,0,short_pass,1,0,0,0,0,1,13.0,19.851,799.851,1.3615,49.64,32.55,6,17,13.1652,31.1552,2.714,0.0,0.45124146,0.8359568,0.5204982,2.794972,-0.40628654,-0.75923693,1.192858,-1.1268829,-0.3856998,-0.7662972,0.8419935,-2.175085,0.003363987389323716,56.84506320953369,54.65231269598007
2565858,55,676,0,shot,1,0,0,0,0,1,13.0,22.3099,802.3099,2.4589,62.56,36.75,19,4,20.1346,13.2136,2.2597,0.0,0.4512388,0.83595186,0.52048445,2.7950041,-0.40628397,-0.7592599,1.1928854,-1.1268992,-0.38571462,-0.7663213,0.8419703,-2.1751366,0.003363826760565995,56.84472680091858,54.650866985321045
2565858,55,676,0,_,0,0,0,0,0,1,13.0,22.3099,802.3099,0.0,62.56,36.75,0,0,0.0,0.0,0.5,0.0,0.45121694,0.83600163,0.52047145,2.7947052,-0.4062178,-0.7591019,1.1926109,-1.1265724,-0.38549256,-0.7662882,0.841817,-2.1749542,0.0033625023168663837,56.848111152648926,54.649502635002136
2565858,56,674,1,short_pass,1,0,0,0,0,1,13.0,25.498,805.498,3.1882,7.48,71.4,-81,33,87.9605,94.2482,3.0114,0.0,0.45145872,0.83589727,0.52052796,2.794649,-0.4061194,-0.75927263,1.1926937,-1.1265513,-0.38553414,-0.7662489,0.8417568,-2.174806,0.0033771705799500646,56.84101414680481,54.65543568134308
2565858,56,674,1,dribble,0,0,0,0,0,1,13.0,28.8292,808.8292,3.3311,20.4,101.85,19,29,28.0514,80.1479,2.7314,0.0,0.45100874,0.8358697,0.5203781,2.7945995,-0.40622807,-0.7590634,1.1926222,-1.126593,-0.38554546,-0.7661932,0.84180033,-2.1747575,0.0033499227083741536,56.839141607284546,54.63970184326172
2565858,56,674,1,_,0,0,0,0,0,1,13.0,28.8292,808.8292,0.0,20.4,101.85,0,0,0.0,0.0,0.5,0.0,0.45106024,0.83578724,0.52024627,2.7943904,-0.4061194,-0.7590206,1.1924884,-1.1265633,-0.38550314,-0.7661211,0.8418946,-2.17457,0.003353029911487903,56.833532094955444,54.62585806846619
2565858,57,676,0,short_pass,1,0,0,0,0,1,13.0,33.3291,813.3291,4.4999,37.4,0.0,25,-97,70.9914,58.2114,2.5178,0.0,0.45147175,0.8358248,0.52051044,2.7945483,-0.40610647,-0.75923324,1.1926761,-1.1265333,-0.3855319,-0.7662274,0.8417697,-2.174752,0.003377962486854638,56.83608555793762,54.65359568595886
2565858,57,676,0,short_pass,1,0,0,0,0,1,13.0,35.2635,815.2635,1.9344,27.2,13.65,-15,13,18.0612,67.8382,2.7616,0.0,0.4509846,0.83585453,0.5203291,2.794603,-0.40623546,-0.7590705,1.1926197,-1.126632,-0.38557714,-0.76619077,0.8418004,-2.1747696,0.003348467197981058,56.83810806274414,54.634557366371155
2565858,57,676,0,short_pass,1,0,0,0,0,1,13.0,36.7924,816.7924,1.5288,36.04,32.55,13,18,18.3341,51.0132,2.8855,0.0,0.45098448,0.8358739,0.5202977,2.7946482,-0.406233,-0.7590761,1.1926334,-1.1266551,-0.3855859,-0.76620877,0.84179187,-2.1748192,0.003348460011844383,56.83942532539368,54.63125914335251
2565858,57,676,0,dribble,0,0,0,0,0,1,13.0,40.1219,820.1219,3.3296,33.32,74.55,-4,40,27.5224,55.4213,2.881,0.0,0.4509458,0.83587915,0.52027595,2.794606,-0.40622938,-0.7590339,1.1925843,-1.1266316,-0.38555652,-0.76619023,0.8417852,-2.1747732,0.0033461289245404393,56.83978199958801,54.62897479534149
2565858,57,676,0,short_pass,1,0,0,0,0,1,13.0,43.981,823.981,3.8591,44.2,78.75,16,4,17.0188,40.4915,2.7083,0.0,0.4509452,0.8357924,0.52011275,2.7943385,-0.4061091,-0.7589408,1.1923997,-1.1265663,-0.38548538,-0.7660946,0.8418827,-2.1745179,0.0033460930190944297,56.833884716033936,54.611839056015015
2565858,57,676,0,short_pass,1,0,0,0,0,1,13.0,47.0459,827.0459,3.0649,37.4,63.0,-10,-15,14.6386,47.7368,2.9987,0.0,0.4509887,0.83586603,0.5202758,2.7944584,-0.406214,-0.75895333,1.1924912,-1.1265625,-0.38550815,-0.76614374,0.84178686,-2.1746345,0.0033487151291380977,56.83889031410217,54.62895601987839
2565858,57,676,0,short_pass,1,0,0,0,0,1,13.0,49.3622,829.3622,2.3163,40.12,16.8,4,-44,30.2133,48.8655,2.6487,0.0,0.45120952,0.83593625,0.5204386,2.7945857,-0.406231,-0.7590463,1.1925831,-1.1266346,-0.38557985,-0.7662094,0.84182864,-2.1747916,0.003362053134916269,56.84366488456726,54.646054208278656
2565858,57,676,0,short_pass,1,0,0,0,0,1,13.0,51.9576,831.9576,2.5953,46.92,14.7,10,-2,10.5877,40.728,2.4968,0.0,0.45122918,0.8359704,0.52047473,2.7947237,-0.4062488,-0.7591102,1.1926521,-1.1266775,-0.38560736,-0.766255,0.8418499,-2.1749053,0.0033632438689199327,56.84598731994629,54.649846851825714
2565858,57,676,0,short_pass,1,0,0,0,0,1,13.0,54.1814,834.1814,2.2238,57.12,10.5,15,-4,15.9831,31.97,2.1241,0.0,0.45126793,0.8360117,0.52051395,2.794842,-0.40626323,-0.75915754,1.1927093,-1.12671,-0.3856224,-0.7662988,0.8418484,-2.1750143,0.003365590487260282,56.848796129226685,54.653964936733246
2565858,57,676,0,short_pass,1,0,0,0,0,1,13.0,54.6185,834.6185,0.4371,51.68,23.1,-8,12,11.7109,31.5842,2.4945,0.0,0.45137316,0.83605975,0.5206194,2.795178,-0.40631264,-0.7592881,1.192933,-1.1268761,-0.3856955,-0.7664081,0.8419577,-2.17531,0.003371972527661866,56.852062940597534,54.66503620147705
2565858,57,676,0,short_pass,1,0,0,0,0,1,13.0,58.3719,838.3719,3.7534,48.28,11.55,-5,-11,9.1385,40.3796,2.4251,0.0,0.45133412,0.836067,0.5206232,2.794875,-0.40628254,-0.7591528,1.1927105,-1.126661,-0.38557777,-0.76630974,0.84184253,-2.175036,0.0033696033820642523,56.85255742073059,54.66543674468994
2565858,57,676,0,short_pass,1,0,0,0,0,1,14.0,0.4196,840.4196,2.0477,46.92,50.4,-2,37,25.2475,32.5784,3.0998,0.0,0.45137918,0.83607453,0.5206843,2.7948625,-0.4062922,-0.75915045,1.1927117,-1.126644,-0.3855713,-0.76629776,0.8418512,-2.1750178,0.0033723379944523937,56.853068113327026,54.67185169458389
2565858,57,676,0,short_pass,1,0,0,0,0,1,14.0,4.9903,844.9903,4.5707,57.12,91.35,15,39,30.8443,30.2534,2.1595,0.0,0.45136696,0.83602923,0.5206636,2.7947824,-0.4062925,-0.7591135,1.1926844,-1.1266476,-0.38557503,-0.766273,0.84184647,-2.1749687,0.0033715962467982595,56.849987745285034,54.6696799993515
2565858,57,676,0,short_pass,0,0,0,0,0,1,14.0,7.4312,847.4312,2.4409,52.36,71.4,-7,-19,14.8643,27.0747,2.6725,0.0,0.451378,0.8360209,0.5206405,2.794827,-0.40629804,-0.7591283,1.192715,-1.1266983,-0.38559866,-0.76629007,0.8418607,-2.1750252,0.00337226562164673,56.84942030906677,54.66725170612335
2565858,57,676,0,shot,1,1,0,1,-1,1,14.0,8.1701,848.1701,0.7389,63.92,56.7,17,-14,20.23,6.8621,2.734,0.0,0.45139545,0.8360121,0.5206262,2.7949154,-0.4062732,-0.7592144,1.1928126,-1.1267266,-0.38565907,-0.76635224,0.84185475,-2.1751409,0.0033733260385169477,56.8488245010376,54.66574966907501
2565858,57,676,0,_,0,0,0,1,-1,1,14.0,8.1701,848.1701,0.0,63.92,56.7,0,0,0.0,0.0,0.5,0.0,0.45148477,0.8359341,0.5204774,2.794956,-0.40610945,-0.75938064,1.1928642,-1.1266295,-0.38562056,-0.7664503,0.8418644,-2.1751285,0.0033787545793971334,56.84351897239685,54.65012848377228
2565858,58,674,1,short_pass,1,0,0,1,-1,1,15.0,14.2973,914.2973,66.1271,19.04,29.4,-66,-26,71.5197,77.066,2.9462,0.0,0.45176587,0.8360112,0.5207154,2.7949886,-0.4061923,-0.7594273,1.1929259,-1.12668,-0.385627,-0.7663915,0.84186643,-2.175148,0.003395896054228046,56.84875965118408,54.67511862516403
2565858,58,674,1,short_pass,1,0,0,1,-1,1,15.0,15.8566,915.8566,1.5593,14.96,24.15,-6,-5,7.1589,83.9327,2.9211,0.0,0.45130944,0.8360301,0.52060074,2.7950356,-0.40631288,-0.7592598,1.1928875,-1.126753,-0.38565233,-0.76634526,0.8419575,-2.1751475,0.003368106795734005,56.850048542022705,54.66307729482651
2565858,58,674,1,short_pass,1,0,0,1,-1,1,15.0,16.9661,916.9661,1.1095,19.72,57.75,7,32,22.9678,74.6275,3.096,0.0,0.45134956,0.8360316,0.52059644,2.795003,-0.40631217,-0.7592581,1.1928722,-1.126749,-0.38565156,-0.76633054,0.84195834,-2.175112,0.0033705399902813765,56.85014986991882,54.662626683712006
2565858,58,674,1,short_pass,1,0,0,1,-1,1,15.0,18.483,918.483,1.5169,19.04,71.4,-1,13,8.9021,76.5844,2.9811,0.0,0.4513078,0.8359952,0.520534,2.7949579,-0.40630394,-0.7592393,1.192851,-1.1267653,-0.38566226,-0.7663183,0.84195733,-2.1750832,0.0033680074083453117,56.847673416137695,54.65606778860092
2565858,58,674,1,short_pass,0,0,0,1,-1,1,15.0,21.633,921.633,3.15,22.44,101.85,5,29,20.4069,77.2694,2.7152,0.0,0.45130458,0.8360066,0.5205127,2.7950113,-0.40630227,-0.759272,1.1928834,-1.1267936,-0.38568273,-0.766342,0.8419517,-2.1751406,0.003367812256185763,56.84844756126404,54.653833508491516
2565858,58,674,1,short_pass,1,0,0,1,-1,1,15.0,35.3695,935.3695,13.7365,29.92,105.0,11,3,11.7288,67.9223,2.6173,0.0,0.45128745,0.8360047,0.5204947,2.7949264,-0.40626812,-0.759265,1.1928294,-1.1267244,-0.3856676,-0.76632804,0.84189224,-2.1750686,0.003366773441924211,56.84831786155701,54.65194344520569
2565858,58,674,1,short_pass,1,0,0,1,-1,1,15.0,38.9484,938.9484,3.5789,27.2,78.75,-4,-25,17.5111,65.2534,2.878,0.0,0.45128918,0.8360297,0.5205252,2.795008,-0.40629828,-0.75926673,1.1928695,-1.1267612,-0.38565868,-0.7663435,0.84191877,-2.175133,0.003366878212139275,56.85002017021179,54.65514779090881
2565858,58,674,1,short_pass,1,0,0,1,-1,1,15.0,41.2493,941.2493,2.3009,36.72,101.85,14,22,20.9736,57.9166,2.557,0.0,0.4513208,0.83603144,0.5205747,2.7949593,-0.40629864,-0.7592564,1.1928544,-1.1267159,-0.3856407,-0.76632863,0.84190917,-2.1750834,0.0033687953597897266,56.85013771057129,54.66034233570099
2565858,58,674,1,short_pass,1,0,0,1,-1,1,15.0,43.337,943.337,2.0877,36.72,90.3,0,-11,7.48,54.1494,2.6725,0.0,0.4513559,0.83599967,0.5205815,2.7948885,-0.40629435,-0.75923383,1.1928347,-1.1266954,-0.3856361,-0.76631385,0.8419009,-2.1750338,0.0033709251961951056,56.84797739982605,54.66105580329895
2565858,58,674,1,_,0,0,0,1,-1,1,15.0,43.337,943.337,0.0,36.72,90.3,0,0,0.0,0.0,0.5,0.0,0.45130554,0.83598715,0.5205928,2.7948346,-0.40628666,-0.7591687,1.19278,-1.1267103,-0.38563946,-0.76628673,0.8418749,-2.1750243,0.0033678700778693223,56.84712624549866,54.66224491596222
2565858,59,676,0,short_pass,1,0,0,1,-1,1,15.0,46.7426,946.7426,3.4056,29.24,53.55,-11,-35,26.4545,59.8539,3.1302,0.0,0.45169917,0.8359873,0.52076584,2.7950373,-0.4062149,-0.7594193,1.1929649,-1.12679,-0.3856767,-0.7663671,0.8419322,-2.175199,0.0033918209199416058,56.84713840484619,54.68041330575943
2565858,59,676,0,short_pass,1,0,0,1,-1,1,15.0,48.3415,948.3415,1.5989,26.52,39.9,-4,-13,9.787,64.5677,3.0149,0.0,0.45122987,0.8359998,0.52056545,2.7950053,-0.4063298,-0.75922817,1.192883,-1.1268569,-0.38570967,-0.7663151,0.84191656,-2.1751692,0.0033632853717969285,56.84798550605774,54.65937227010727
2565858,59,676,0,short_pass,1,0,0,1,-1,1,15.0,53.2929,953.2929,4.9514,46.24,33.6,29,-6,30.7221,35.76,2.7922,0.0,0.45120704,0.8360139,0.52056056,2.7950146,-0.40633172,-0.75922066,1.1928766,-1.1268495,-0.38570046,-0.7663145,0.84191275,-2.1751702,0.0033619034209302666,56.84894609451294,54.65885907411575
2565858,59,676,0,short_pass,1,0,0,1,-1,1,15.0,58.5051,958.5051,5.2122,59.16,26.25,19,-7,20.51,21.8019,2.2473,0.0,0.4511713,0.8360023,0.52055424,2.794955,-0.40632886,-0.7591755,1.1928282,-1.1268221,-0.3856757,-0.76628774,0.8419265,-2.1751032,0.0033597414285615034,56.84815573692322,54.6581956744194
2565858,59,676,0,_,0,0,0,1,-1,1,15.0,58.5051,958.5051,0.0,59.16,26.25,0,0,0.0,0.0,0.5,0.0,0.45121136,0.8359977,0.5205587,2.7949245,-0.40632272,-0.75916165,1.1928157,-1.1268114,-0.38567218,-0.7662815,0.84194916,-2.1750734,0.0033621649738089527,56.847843647003174,54.65866506099701
2565858,60,674,1,dribble,1,0,0,1,-1,1,16.0,1.2382,961.2382,2.7331,9.52,37.8,-73,11,77.0141,90.8004,3.0366,0.0,0.45158678,0.83594906,0.52065295,2.7948582,-0.406197,-0.75931495,1.1928484,-1.1267359,-0.38565555,-0.7663045,0.8419267,-2.1750298,0.0033849654291210154,56.84453630447388,54.66855973005295
2565858,60,674,1,_,0,0,0,1,-1,1,16.0,1.2382,961.2382,0.0,9.52,37.8,0,0,0.0,0.0,0.5,0.0,0.45095897,0.83583957,0.52020097,2.7945688,-0.40618855,-0.7590106,1.192559,-1.1267333,-0.38559723,-0.76614827,0.84203255,-2.1747375,0.003346922533221395,56.837090730667114,54.62110161781311
2565858,61,676,0,dribble,0,0,0,1,-1,1,16.0,1.2749,961.2749,0.0368,58.48,67.2,72,28,77.9608,17.5134,2.5669,0.0,0.4513977,0.83592725,0.5204964,2.7947314,-0.4061529,-0.7592592,1.1927233,-1.126641,-0.38560942,-0.7662665,0.84185344,-2.1749063,0.003373461781459924,56.84305286407471,54.65212494134903
2565858,61,676,0,_,0,0,0,1,-1,1,16.0,1.2749,961.2749,0.0,58.48,67.2,0,0,0.0,0.0,0.5,0.0,0.4509399,0.83584344,0.52013737,2.7944376,-0.40615368,-0.75896937,1.1924481,-1.1266499,-0.38555893,-0.76613384,0.84193784,-2.1746302,0.0033457734775929394,56.83735418319702,54.6144238114357
2565858,62,674,1,dribble,1,0,0,1,-1,1,16.0,7.493,967.493,6.218,17.68,22.05,-60,-43,69.4549,80.1634,2.893,0.0,0.4514349,0.8359437,0.5204967,2.7946098,-0.40614116,-0.7591936,1.19264,-1.1265628,-0.38556206,-0.7662452,0.8417973,-2.1748037,0.0033757231567909376,56.84417152404785,54.65215623378754
2565858,62,674,1,_,0,0,0,1,-1,1,16.0,7.493,967.493,0.0,17.68,22.05,0,0,0.0,0.0,0.5,0.0,0.4510593,0.8359186,0.5203065,2.7946532,-0.40619415,-0.7590488,1.1925904,-1.1266794,-0.38556987,-0.7662008,0.8420265,-2.1747975,0.003352974143466891,56.84246516227722,54.63218539953232
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,9.4096,969.4096,1.9167,47.6,73.5,44,49,56.9619,34.3105,2.734,0.0,0.45157152,0.8359739,0.5206522,2.794742,-0.4061615,-0.7592796,1.192744,-1.1265637,-0.38558027,-0.7662987,0.84185064,-2.1749113,0.0033840357072061227,56.84622645378113,54.66847836971283
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,10.1968,970.1968,0.7872,42.16,76.65,-8,3,8.6442,42.8558,2.768,0.0,0.45115197,0.83593583,0.52043855,2.7946372,-0.40627247,-0.759055,1.1926367,-1.1266377,-0.38561213,-0.7662405,0.8418341,-2.1748464,0.0033585717556604455,56.84363651275635,54.646047949790955
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,11.3761,971.3761,1.1793,51.0,75.6,13,-1,13.6669,30.2136,2.6236,0.0,0.45124504,0.8359801,0.5204887,2.794772,-0.40628266,-0.7591346,1.1927363,-1.1266856,-0.38565007,-0.766303,0.8418327,-2.174995,0.0033642039795636017,56.84664797782898,54.651311337947845
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,12.764,972.764,1.3879,46.92,95.55,-6,19,14.3742,42.8579,2.4333,0.0,0.45124307,0.8360053,0.5205163,2.7948475,-0.406295,-0.7591575,1.1927695,-1.126708,-0.3856537,-0.76632583,0.84183794,-2.1750612,0.003364084853206518,56.848358392715454,54.6542090177536
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,16.3277,976.3277,3.5638,39.44,98.7,-11,3,11.7288,53.2918,2.5455,0.0,0.4512528,0.8360114,0.5205288,2.7948275,-0.40629554,-0.7591361,1.1927546,-1.1266949,-0.38563693,-0.76631516,0.841838,-2.1750395,0.003364673306243293,56.84877586364746,54.6555233001709
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,18.2384,978.2384,1.9107,43.52,96.6,6,-2,6.4451,47.3763,2.4945,0.0,0.45123765,0.8359992,0.52052456,2.794766,-0.40629363,-0.75909877,1.1927177,-1.1266738,-0.38561785,-0.7662801,0.8418498,-2.1749682,0.003363756375099593,56.84794497489929,54.6550789475441
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,19.3541,979.3541,1.1157,42.16,76.65,-2,-19,13.0896,42.8558,2.768,0.0,0.45125318,0.8359846,0.5205232,2.7947357,-0.40629274,-0.75908744,1.192706,-1.1266806,-0.38561985,-0.7662638,0.8418732,-2.1749363,0.0033646967742953864,56.846951961517334,54.654935002326965
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,20.2666,980.2666,0.9125,31.28,91.35,-16,14,19.3099,62.0316,2.724,0.0,0.45123646,0.83597517,0.52050215,2.7947662,-0.40629387,-0.7591065,1.1927269,-1.1267188,-0.38564435,-0.7662685,0.8419017,-2.1749613,0.0033636841864070747,56.84631156921387,54.652725756168365
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,23.7963,983.7963,3.5297,37.4,69.3,9,-21,17.1237,48.4865,2.9153,0.0,0.45118836,0.835966,0.5204403,2.794801,-0.40628976,-0.7591174,1.1927391,-1.1267611,-0.38566458,-0.7662755,0.84191215,-2.1749918,0.0033607726643339903,56.84568738937378,54.646229445934296
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,26.4375,986.4375,2.6412,36.72,52.5,-1,-16,10.9305,48.3,3.1416,0.0,0.45127818,0.83602947,0.5205473,2.7951765,-0.40633917,-0.7592784,1.192975,-1.1269528,-0.38575768,-0.7663957,0.842034,-2.1753256,0.0033662117123959717,56.85000395774841,54.65746343135834
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,30.1068,990.1068,3.6693,46.24,12.6,14,-38,29.7287,42.3871,2.486,0.0,0.4512651,0.8360338,0.5205292,2.7950323,-0.4062943,-0.75924134,1.1928763,-1.1268004,-0.38569868,-0.7663769,0.8419585,-2.1752057,0.0033654189481902262,56.85029983520508,54.65556710958481
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,32.2201,992.2201,2.1132,43.52,22.05,-4,9,7.4226,42.6347,2.6607,0.0,0.451284,0.8360576,0.52057505,2.7950442,-0.40629703,-0.75923955,1.1928619,-1.1267786,-0.38567686,-0.76636577,0.84198403,-2.1751778,0.003366563911271762,56.851917028427124,54.6603798866272
2565858,63,676,0,short_pass,1,0,0,1,-1,1,16.0,34.797,994.797,2.5769,46.92,12.6,5,-9,8.0633,41.5597,2.4706,0.0,0.45134318,0.8360437,0.520595,2.7949874,-0.40628707,-0.7592317,1.1928465,-1.1267551,-0.38567108,-0.7663498,0.8419801,-2.1751277,0.0033701530202051595,56.8509726524353,54.66247648000717
2565858,63,676,0,_,0,0,0,1,-1,1,16.0,34.797,994.797,0.0,46.92,12.6,0,0,0.0,0.0,0.5,0.0,0.45139515,0.8360408,0.5206257,2.7950153,-0.40628713,-0.75926936,1.1928802,-1.1267701,-0.38569143,-0.7663651,0.8419879,-2.175159,0.0033733079398704556,56.85077404975891,54.6656996011734
2565858,64,674,1,dribble,1,0,0,1,-1,1,16.0,37.4812,997.4812,2.6842,6.12,81.9,-60,66,77.3512,97.4286,2.9449,0.0,0.4517576,0.8360237,0.5207754,2.7951767,-0.40620828,-0.7595046,1.193038,-1.126834,-0.38571364,-0.7664203,0.8420338,-2.1752815,0.003395391404569694,56.849610805511475,54.68141466379166
2565858,64,674,1,_,0,0,0,1,-1,1,16.0,37.4812,997.4812,0.0,6.12,81.9,0,0,0.0,0.0,0.5,0.0,0.45121887,0.8359196,0.52038884,2.794872,-0.40619844,-0.75921035,1.1927658,-1.1268295,-0.3856587,-0.7662743,0.8420936,-2.1750054,0.00336261958307315,56.84253406524658,54.640828371047974
2565858,65,676,0,dribble,1,0,0,1,-1,1,16.0,38.0778,998.0778,0.5966,61.88,23.1,82,-56,94.1451,21.2562,2.0315,0.0,0.45167872,0.83600175,0.52072954,2.7949708,-0.40615958,-0.75944114,1.192908,-1.1266984,-0.38564697,-0.7663641,0.84189636,-2.1751163,0.003390572773980545,56.848119258880615,54.67660188674927
2565858,65,676,0,cross,1,0,0,1,-1,1,16.0,56.8582,1016.8582,18.7804,68.0,0.0,9,-22,17.6947,34.0,1.5708,0.0,0.45121315,0.8359357,0.5204363,2.7948015,-0.40620184,-0.7591788,1.1927009,-1.1267713,-0.38560697,-0.76623434,0.8420567,-2.1749117,0.0033622732085366127,56.84362840652466,54.6458101272583
2565858,65,676,0,short_pass,1,0,0,1,-1,1,16.0,59.1088,1019.1088,2.2506,60.52,9.45,-11,9,13.0712,30.1778,1.9635,0.0,0.4516862,0.8360149,0.5208392,2.79481,-0.40615344,-0.7594121,1.1928653,-1.1264819,-0.3856219,-0.76642287,0.84184456,-2.175052,0.0033910294038482554,56.8490149974823,54.68811750411987
2565858,65,676,0,dribble,0,0,0,1,-1,1,17.0,0.4646,1020.4646,1.3558,61.2,16.8,1,7,4.8744,25.3926,1.9971,0.0,0.45133123,0.8359811,0.52060246,2.7948267,-0.40626132,-0.7592141,1.1927837,-1.1267235,-0.38565615,-0.76626605,0.8419252,-2.1749685,0.0033694280229643204,56.846712827682495,54.66325879096985
2565858,65,676,0,_,0,0,0,1,-1,1,17.0,0.4646,1020.4646,0.0,61.2,16.8,0,0,0.0,0.0,0.5,0.0,0.45130306,0.8358877,0.52040684,2.794674,-0.40614635,-0.75919497,1.1926788,-1.1267364,-0.38564086,-0.7662116,0.8420346,-2.1748316,0.003367720104928828,56.84036159515381,54.6427184343338
2565858,66,674,1,dribble,1,0,0,1,-1,1,17.0,0.4825,1020.4825,0.0178,6.8,88.2,-80,68,95.8861,97.2871,2.9016,0.0,0.4515844,0.8359168,0.5206094,2.7948008,-0.40612805,-0.75937927,1.1928214,-1.1266931,-0.3856557,-0.7662941,0.841891,-2.1749659,0.0033848201432411687,56.84234356880188,54.66398477554321
2565858,66,674,1,short_pass,1,0,0,1,-1,1,17.0,3.6663,1023.6663,3.1839,7.48,84.0,1,-4,2.9156,95.6507,2.9267,0.0,0.45105666,0.83581936,0.5202142,2.794688,-0.4061476,-0.75913376,1.1926665,-1.1268051,-0.38563624,-0.76620513,0.84207076,-2.1748488,0.0033528140404300104,56.83571672439575,54.622491002082825
2565858,66,674,1,_,0,0,0,1,-1,1,17.0,3.6663,1023.6663,0.0,7.48,84.0,0,0,0.0,0.0,0.5,0.0,0.45109403,0.8359301,0.5203998,2.7947605,-0.40621996,-0.7591682,1.1927156,-1.126723,-0.38564214,-0.7662372,0.8419108,-2.174908,0.0033550705791786876,56.843247413635254,54.641979932785034
2565858,67,676,0,dribble,0,0,0,1,-1,1,17.0,4.7387,1024.7387,1.0723,51.0,22.05,64,-59,78.2653,32.832,2.4973,0.0,0.45151356,0.835894,0.52054226,2.7946672,-0.40608817,-0.7593039,1.1927185,-1.1266049,-0.38558435,-0.76624703,0.8418854,-2.1748233,0.0033805061797553674,56.84079122543335,54.65693771839142
2565858,67,676,0,_,0,0,0,1,-1,1,17.0,4.7387,1024.7387,0.0,51.0,22.05,0,0,0.0,0.0,0.5,0.0,0.45109302,0.8358189,0.52024,2.7944243,-0.40609497,-0.7590641,1.1924841,-1.1266234,-0.38555935,-0.76611644,0.84200954,-2.1745653,0.0033550093770875274,56.835684299468994,54.62520092725754
2565858,68,674,1,dribble,1,0,0,1,-1,1,17.0,5.2342,1025.2342,0.4955,17.0,82.95,-50,58,65.664,81.1815,2.8962,0.0,0.45158064,0.83588517,0.5205466,2.7946348,-0.40608168,-0.7593154,1.1927092,-1.1265928,-0.3856007,-0.7662503,0.8418713,-2.1747978,0.003384591330621615,56.84019136428833,54.65739458799362
2565858,68,674,1,short_pass,1,0,0,1,-1,1,17.0,7.4267,1027.4267,2.1926,18.36,98.7,2,15,10.4139,82.2826,2.7694,0.0,0.45113942,0.83581865,0.520234,2.794656,-0.4061222,-0.7591466,1.1926455,-1.1267492,-0.38561997,-0.76621807,0.8420571,-2.1748204,0.00335781321790359,56.835668087005615,54.624568819999695
2565858,68,674,1,short_pass,1,0,0,1,-1,1,17.0,9.0791,1029.0791,1.6523,26.52,103.95,12,5,13.0507,72.1985,2.6619,0.0,0.45120054,0.83592993,0.52043015,2.7948067,-0.40620732,-0.75921595,1.1927532,-1.1267056,-0.3856483,-0.7662945,0.8418837,-2.1749794,0.003361510227984914,56.84323525428772,54.645165503025055
2565858,68,674,1,carry,1,0,0,1,-1,1,17.0,10.0121,1030.0121,0.933,25.84,93.45,-1,-10,6.8806,70.2945,2.7547,0.0,0.45123705,0.8359509,0.520482,2.7948132,-0.40621322,-0.7592122,1.1927519,-1.12668,-0.38562617,-0.7663004,0.84187084,-2.1749854,0.0033637202805597336,56.84466195106506,54.65061038732529
